,subject,depth,linear,peak_upper,deriv_upper,peak_deep,deriv_deep,event_type,response
58,8,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,-0.4565068496027706
59,8,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,-0.5769488268201834
0,10,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,2.366752116662864
1,10,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,2.5631656840067643
2,10,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,2.1216486298111548
3,10,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,1.83189081763256
4,10,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,1.650922311838221
5,10,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,1.656632782133881
6,10,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,1.6658823905351867
7,10,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.642831372850604
8,10,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,1.70370249360049
9,10,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,1.7929148450885792
10,10,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,1.4810905663846
11,10,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,0.7903205140225813
12,10,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.1030621837371275
13,10,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,0.0361485528444351
14,10,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,0.3399685045910423
15,10,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,0.6575499611633692
16,10,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,0.6316887886770657
17,10,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,0.5500986814946893
18,10,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,0.5396618951589429
19,10,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,0.5846901541432368
20,10,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,0.2386467722883798
21,10,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,medium,0.30077580595469
22,10,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,medium,0.2401373247482638
23,10,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,medium,0.1467708861283621
24,10,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,medium,0.1868793160689449
25,10,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,medium,0.4974830760465736
26,10,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,medium,0.7435326837913333
27,10,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,medium,0.7106429952529892
28,10,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,medium,0.2898686686004569
29,10,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,medium,-0.1766803539107796
30,10,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,medium,-0.2910849794562131
31,10,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,medium,-0.0530106682890658
32,10,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,medium,0.1523779548259697
33,10,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,0.324182512267103
34,10,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,0.3318538305416552
35,10,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,0.3579749240847406
36,10,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,0.2411781844813185
37,10,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.1273414408177836
38,10,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,0.0031643116467729
39,10,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.1296902862286041
40,10,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,0.6470692637797595
41,10,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,0.9549916326813224
42,10,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,0.791252335029341
43,10,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,0.5153941644332958
44,10,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,0.1965000206856997
45,10,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,0.2239087149675065
46,10,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,0.2147825503856414
47,10,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,0.0318788099382896
48,10,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-0.2297809352331093
49,10,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.302888677421298
50,10,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.4557549729736566
51,10,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-0.6769218567454972
52,10,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-0.745728255528717
53,10,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,-0.4571610138151812
54,10,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,-0.1455522612461478
55,10,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.1114272786543897
56,10,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,0.223351258254384
57,10,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.249016115476374
58,10,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,0.2385028204955249
59,10,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,0.1730521639250619
0,11,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,2.597183385116949
1,11,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,2.714310803597721
2,11,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,2.314776755536474
3,11,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,2.067001832949896
4,11,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,1.8523901679359984
5,11,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,1.6330113724369195
6,11,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,1.4995424583455743
7,11,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.5784723296255625
8,11,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,1.7369833123682332
9,11,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,1.484726639776078
10,11,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,0.9876306823437976
11,11,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,0.5530516012466106
12,11,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.5386705471149857
13,11,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,0.5949692191903506
14,11,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,0.5451431859027801
15,11,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,0.4519156800004911
16,11,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,0.3580631977951614
17,11,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,0.3606440134076718
18,11,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,0.4343780883771181
19,11,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,0.4077579733090266
20,11,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,-0.4756009708334142
21,11,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,medium,-0.672765667728181
22,11,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,medium,-0.2629684629355342
23,11,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,medium,0.1141008543162354
24,11,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,medium,0.1759031947639946
25,11,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,medium,0.1614069829758431
26,11,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,medium,0.1023638249549649
27,11,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,medium,0.0183097321563013
28,11,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,medium,-0.1045967669302492
29,11,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,medium,0.0529275436120971
30,11,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,medium,0.4588647722637372
31,11,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,medium,0.8202924344880089
32,11,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,medium,0.595468665892763
33,11,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,medium,0.3085837266703183
34,11,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,medium,0.2233505310525597
35,11,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,medium,0.2837688564268408
36,11,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,medium,0.4616322617446211
37,11,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,medium,0.6585548499095318
38,11,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,medium,0.8451370642651872
39,11,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,medium,0.736991545052258
40,11,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,large,-0.1044310932473685
41,11,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,large,-0.162898537656313
42,11,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,large,0.1726034712991184
43,11,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,large,0.3959866565166447
44,11,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,large,0.5563619901830569
45,11,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,large,0.7391279499837471
46,11,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,large,0.7104827788298691
47,11,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,large,0.0706494554060727
48,11,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,large,-0.4909462187967593
49,11,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,large,-0.4721294934380801
50,11,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,large,-0.3821402535065971
51,11,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,large,-0.3282066820018164
52,11,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,large,-0.0861104499075071
53,11,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,large,0.2494961992016989
54,11,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,large,0.2270431023546074
55,11,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,large,0.0717906229064358
56,11,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,large,-0.0195455938342768
57,11,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,large,0.1051646211423966
58,11,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,large,0.1936966062967489
59,11,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,large,0.1113440240113057
0,13,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,center,3.28514874284168
1,13,1,0.9473684210526315,0.0004280662061921015,5.937226476815773e-43,0.007839989003240847,4.0552331605250924e-37,center,3.327475443609658
2,13,2,0.8947368421052632,0.015683835958960154,8.11046632105162e-37,0.09466077726194468,1.8292173708558423e-31,center,3.11299188869389
3,13,3,0.8421052631578947,0.18974962073008145,3.658434741717622e-31,0.371182180777932,2.724595794762845e-26,center,2.9949965267673324
4,13,4,0.7894736842105263,0.7580481975148242,5.449191589606794e-26,0.40512518963495925,1.3400658030983542e-21,center,2.659564193391544
5,13,5,0.7368421052631579,1.0,2.680131606562552e-21,-0.1612228012807434,2.1763936221812155e-17,center,2.3279499673524517
6,13,6,0.6842105263157895,0.4356025949533374,4.352787249811623e-17,-0.46867160120514767,1.167175165140125e-13,center,1.8330037697055956
7,13,7,0.631578947368421,0.06265679758970469,2.3343503570815663e-13,-0.21631329651426595,2.0669114597562207e-10,center,1.2935292429009335
8,13,8,0.5789473684210527,0.0029760019248055093,4.1338233547911664e-10,-0.03130506123185124,1.2086335705923708e-07,center,1.131204899280265
9,13,9,0.5263157894736842,4.6675126002199454e-05,2.4172694755350985e-07,-0.0014878800989289779,2.3337356309931786e-05,center,1.1116714802003034
10,13,10,0.47368421052631576,2.41726947553512e-07,4.667512600219905e-05,-2.333735630993199e-05,0.0014878800989289692,center,1.0276592256045267
11,13,11,0.42105263157894735,4.133823354791225e-10,0.002976001924805492,-1.2086335705923816e-07,0.03130506123185125,center,0.9012590793712032
12,13,12,0.3684210526315789,2.3343503570815663e-13,0.0626567975897047,-2.06691145975625e-10,0.21631329651426598,center,0.6799416696261249
13,13,13,0.3157894736842105,4.352787249811622e-17,0.4356025949533375,-1.167175165140125e-13,0.46867160120514767,center,0.2733887200410014
14,13,14,0.2631578947368421,2.6801316065625515e-21,1.0,-2.1763936221812152e-17,0.16122280128074365,center,-0.0493503044507371
15,13,15,0.21052631578947367,5.44919158960687e-26,0.7580481975148248,-1.340065803098354e-21,-0.40512518963495914,center,-0.0446843772928565
16,13,16,0.15789473684210525,3.658434741717621e-31,0.18974962073008178,-2.724595794762883e-26,-0.3711821807779323,center,-0.0621543619860144
17,13,17,0.10526315789473684,8.110466321051618e-37,0.015683835958960154,-1.829217370855842e-31,-0.09466077726194484,center,-0.2604711094195526
18,13,18,0.05263157894736842,5.9372264768159415e-43,0.0004280662061921046,-4.055233160525092e-37,-0.007839989003240847,center,-0.4301840351211294
19,13,19,0.0,1.4351876331745702e-49,3.857952478459091e-06,-5.937225041628308e-43,-0.0004242082537136455,center,-0.4023174147388213
20,13,0,1.0,3.85795247845909e-06,1.4351876331745704e-49,0.0004242082537136424,5.937225041628139e-43,medium,0.0223618072160154
