subject,event_type,vox,magnitude,magnitude_ix,fwhm,fwhm_obj,time_to_peak,half_rise_time,half_max,rise_slope,onset_time,positive_area,undershoot,1st_deriv_magnitude,1st_deriv_time_to_peak,2nd_deriv_magnitude,2nd_deriv_time_to_peak
010,suppr_1,1,-0.13126544185004516,1583,4.220606932572826,<linescanning.fitting.FWHM object at 0x7fae206d3550>,6.3107500000000005,4.439973687594707,-0.06563272092502258,-0.0616332820077585,3.3924187700345128,-0.5436859431274422,0.18138689024776114,0.024475583826260028,1.5385000000000004,0.028465431718352807,0.9085000000000001
010,suppr_1,2,-0.0437822286635574,1084,3.4199838273099776,<linescanning.fitting.FWHM object at 0x7fae206d9b80>,3.6910000000000007,2.111708390517808,-0.0218911143317787,-0.02175463756646694,1.105343075362179,-0.1490752940155497,0.06776181542981964,-0.022847553459477865,2.1055,-0.019424454010993575,1.15525
010,suppr_1,3,0.12587614601137212,1729,4.0972245702410275,<linescanning.fitting.FWHM object at 0x7fae3d71aaf0>,7.077250000000001,5.345265957102501,0.06293807300568606,0.06934017189236677,4.461568394543871,0.505265223583396,0.13709533516653344,-0.06480034750025254,1.7800000000000002,-0.06507222378099042,1.0135
010,suppr_1,4,0.23027854260639466,1676,4.12322249904322,<linescanning.fitting.FWHM object at 0x7fae13cf1430>,6.799000000000001,5.0262944337481406,0.11513927130319733,0.12092553814890447,4.096647699521182,0.929683842235327,0.279716078266137,-0.08793692648446161,1.7117500000000003,-0.09186619626024939,0.9820000000000002
010,suppr_1,5,0.27607149923602653,1560,4.253265987527202,<linescanning.fitting.FWHM object at 0x7fae140e2a90>,6.190000000000001,4.288465200204625,0.13803574961801326,0.12544095646167402,3.2032987139619062,1.153915767172514,0.3900318982499887,-0.04037492455082736,1.4755000000000003,-0.0489108638396929,0.8770000000000002
010,suppr_1,6,0.347351555347285,1457,4.40481537216813,<linescanning.fitting.FWHM object at 0x7fae13cf12b0>,5.64925,3.6213674077769897,0.1736757776736425,0.13638709151971007,2.351089944972621,1.5194616082897328,0.5211682868933815,-0.00765023415697752,1.0187500000000003,-0.013509649501376175,0.6512500000000001
010,suppr_1,7,0.32624677562013865,1493,4.353931589787814,<linescanning.fitting.FWHM object at 0x7fae13cf1370>,5.83825,3.8527555108414204,0.16312338781006933,0.1343265318690049,2.6459499318750517,1.404573504119495,0.4822636895859144,-0.01779921242439031,1.2287500000000002,-0.02596456199333297,0.7615000000000003
010,suppr_1,8,-0.24257321649841793,961,2.4635481318798407,<linescanning.fitting.FWHM object at 0x7fae13cf1340>,3.0452500000000002,1.8098160308965008,-0.12128660824920896,-0.14654505719263483,0.9793040414257227,-0.5899334190726822,0.9271484774147213,-0.15404548651752137,1.8430000000000004,-0.14970618989138096,1.0397500000000002
010,suppr_1,9,-0.5618299996143494,1031,3.0103754605538393,<linescanning.fitting.FWHM object at 0x7fae13cd7c40>,3.41275,1.9817572262109469,-0.2809149998071747,-0.3022876887367411,1.051192744440112,-1.677299413132653,1.1103318272194886,-0.3173492595227039,1.9900000000000002,-0.2852130495689682,1.1027500000000003
010,suppr_1,10,-0.6936629551477488,1057,3.215750285193123,<linescanning.fitting.FWHM object at 0x7fae13cf1640>,3.5492500000000007,2.0454911118510393,-0.3468314775738744,-0.3586302288509153,1.0777159606947806,-2.2168229210132866,1.1776265474325596,-0.37650033131433247,2.0477500000000006,-0.32919200866870213,1.129
010,suppr_1,11,-0.6250177467284874,1079,3.3879485411344916,<linescanning.fitting.FWHM object at 0x7fae13cd7a30>,3.6647500000000006,2.1010194618402798,-0.3125088733642437,-0.31256442469834556,1.1010323537033255,-2.1076773568980736,0.9779185943842098,-0.32818975032038367,2.10025,-0.28027616275959666,1.1500000000000004
010,suppr_1,12,-0.5619693162531533,1113,3.6276986761966903,<linescanning.fitting.FWHM object at 0x7fae13cd7d30>,3.8432500000000003,2.185270912979397,-0.28098465812657664,-0.26807572360957804,1.1376182701833808,-2.032163523822675,0.8322906569968834,-0.28146253601914495,2.17375,-0.23205773769520732,1.1867500000000004
010,suppr_1,13,-0.498094907712695,1076,3.3627928157924027,<linescanning.fitting.FWHM object at 0x7fae21da67c0>,3.649,2.0927199111776758,-0.2490474538563475,-0.2502922676800571,1.0974779012988205,-1.6668546670306803,0.7867225227297066,-0.26281706631466406,2.0897500000000004,-0.2252318820440049,1.1500000000000004
010,suppr_1,14,-0.4571515490203742,1012,2.8589741301356755,<linescanning.fitting.FWHM object at 0x7fae13cf1850>,3.3130000000000006,1.9352352349298967,-0.2285757745101871,-0.2534610264719529,1.0317194806851553,-1.2941500033448647,1.0484250136619415,-0.26617414644401194,1.9532500000000002,-0.24417890411091925,1.0870000000000002
010,suppr_1,15,-0.4380843084164033,967,2.5102058109060867,<linescanning.fitting.FWHM object at 0x7fae13cd7490>,3.0767500000000005,1.8251694652762676,-0.21904215420820164,-0.26181036621618897,0.9857957806259781,-1.0858590579455907,1.5640306056839048,-0.2751575869965386,1.8535000000000004,-0.2654665444991533,1.0450000000000004
010,suppr_1,16,-0.41260361154188135,982,2.624094590104952,<linescanning.fitting.FWHM object at 0x7fae21da6df0>,3.1555,1.8618905593346808,-0.20630180577094068,-0.2404528966514247,1.001524344448628,-1.069891880849483,1.2576094409172662,-0.2525244285460566,1.8850000000000002,-0.23948786857723547,1.06075
010,suppr_1,17,-0.39207056212467933,1027,2.9759543090773324,<linescanning.fitting.FWHM object at 0x7fae11b7a580>,3.39175,1.9711831218726514,-0.19603528106233967,-0.21236157732450106,1.0467847870474536,-1.1566960110681674,0.7994066471781377,-0.22297278320859704,1.9847500000000005,-0.20132203015117334,1.1027500000000003
010,suppr_1,18,-0.39260044122360616,1104,3.569737576036587,<linescanning.fitting.FWHM object at 0x7fae13cd7700>,3.7960000000000003,2.1638586510897126,-0.19630022061180308,-0.18941993518336167,1.127912379236225,-1.396642860678747,0.5862949977614489,-0.19894066279335476,2.15275,-0.1654874234055228,1.17625
010,suppr_1,19,-0.3904627573291033,1035,3.0442675306677187,<linescanning.fitting.FWHM object at 0x7fae11b720a0>,3.4337500000000007,1.9921812475180718,-0.19523137866455165,-0.2086438120597665,1.0552817499412261,-1.1792352247408067,0.7494864579650974,-0.21909021990371969,2.0005000000000006,-0.19601208489963184,1.108
010,suppr_2,0,-0.2022700224476235,1520,4.312365570166466,<linescanning.fitting.FWHM object at 0x7fae3c16bf10>,5.98,4.031081250999805,-0.10113501122381174,-0.08666626800170715,2.875090709759159,-0.8599955230590938,0.294383776188173,0.017728517086271656,1.3495000000000004,0.023564718744688018,0.8192500000000003
010,suppr_2,1,-0.4284775457532486,1728,4.097623049948054,<linescanning.fitting.FWHM object at 0x7fae235c1c70>,7.072000000000001,5.336673849658474,-0.2142387728766243,-0.23564418468226767,4.451616514157345,-1.7200186149935057,0.46825591151414236,0.2189411881391372,1.7800000000000002,0.22006972326022556,1.0135
010,suppr_2,2,-0.18668308530830838,1404,4.457835912347035,<linescanning.fitting.FWHM object at 0x7fae235c1ee0>,5.371,3.3000527017299546,-0.09334154265415419,-0.0700750142613637,1.966690423431195,-0.8306211786757113,0.2834044857419127,-0.0736234389189434,3.3077500000000004,-0.04616116381338742,2.053
010,suppr_2,3,-0.4919147302962095,1030,3.0033229915061623,<linescanning.fitting.FWHM object at 0x7fae13cf1610>,3.4075000000000006,1.9795896551113046,-0.24595736514810476,-0.2650203728429078,1.0502991750905195,-1.4650233971871311,0.9782702531528079,-0.2782451414527749,1.9900000000000002,-0.2503059230059641,1.1027500000000003
010,suppr_2,4,-0.7745873364035433,1004,2.7927034344900816,<linescanning.fitting.FWHM object at 0x7fae3d71ab80>,3.271,1.9147658581129063,-0.38729366820177163,-0.4351651713435512,1.0228664199092397,-2.1406085800278314,1.9130307770902784,-0.4572083783025107,1.9322500000000002,-0.4232805040884031,1.0765000000000002
010,suppr_2,5,-0.6482412184288343,984,2.6393807212315106,<linescanning.fitting.FWHM object at 0x7fae21d9f670>,3.1660000000000004,1.8667480926656466,-0.32412060921441715,-0.37628274150509256,1.0030001079598474,-1.690895316534586,1.9361600007077908,-0.3954025298827908,1.8902500000000004,-0.37415257452900974,1.06075
010,suppr_2,6,-0.5275132164086165,961,2.4631753374708736,<linescanning.fitting.FWHM object at 0x7fae2358d610>,3.0452500000000002,1.8096926488724496,-0.26375660820430824,-0.3187133557622851,0.9792565708458232,-1.2827079823932022,2.017343596021977,-0.3350255251603471,1.8430000000000004,-0.32560745645478306,1.0397500000000002
010,suppr_2,7,0.4397387572775948,1763,4.092966518271242,<linescanning.fitting.FWHM object at 0x7fae3d71a760>,7.255750000000001,5.5408571341212145,0.2198693786387974,0.24820144935458296,4.679721895026436,1.7648759829356313,0.43976347128954385,-0.2660856657432582,1.8167500000000003,-0.26178678171730496,1.0292500000000002
010,suppr_2,8,-0.297229924085092,988,2.666831458056566,<linescanning.fitting.FWHM object at 0x7fae3d71ad60>,3.1870000000000003,1.875433246234053,-0.148614962042546,-0.17161911420988188,1.0072609870587974,-0.7835389492426016,0.8565122092139409,-0.1802105585092555,1.9007500000000004,-0.16984521046198076,1.0660000000000003
010,suppr_2,9,-0.21801253800815726,1151,3.8744704506501453,<linescanning.fitting.FWHM object at 0x7fae3da98730>,4.042750000000001,2.2886005689670874,-0.10900626900407863,-0.09861308319781473,1.1842934534358005,-0.8423976365515342,0.3184600755062158,-0.10357238193198093,2.26825,-0.08182244874027411,1.234
010,suppr_2,10,-0.20613197963350546,1418,4.44708441807758,<linescanning.fitting.FWHM object at 0x7fae21da6550>,5.444500000000001,3.38422338956627,-0.10306598981675273,-0.07804772926505174,2.06315274806882,-0.9140507406258535,0.3122774461911588,-0.08193842986272948,3.3865000000000007,-0.0522075914914808,2.1265
010,suppr_2,11,-0.13208639103963815,1583,4.220451020489926,<linescanning.fitting.FWHM object at 0x7fae3da986a0>,6.3107500000000005,4.440723919829607,-0.06604319551981908,-0.06204073172818921,3.3935549477626816,-0.5470631490406339,0.18249945003903698,0.024656362457861514,1.5385000000000004,0.02867045127839618,0.9085000000000001
010,suppr_2,12,0.10945097145799222,967,2.5109526758167897,<linescanning.fitting.FWHM object at 0x7fae3da98ca0>,3.0767500000000005,1.8254127231925692,0.05472548572899611,0.06539941421664602,0.9858899887569706,0.27137179549197227,0.3903381055407793,0.06873342316845932,1.8535000000000004,0.06630503189414094,1.0450000000000004
010,suppr_2,13,0.08227888029577456,967,2.5120563780444902,<linescanning.fitting.FWHM object at 0x7fae3da98d60>,3.0767500000000005,1.8257720372133086,0.04113944014788728,0.04915095939410465,0.9860291385264606,0.20409422764319254,0.2929689620829448,0.05165654071389714,1.8535000000000004,0.04982304665275539,1.0450000000000004
010,suppr_2,14,-0.060505649737423596,1487,4.363272967401033,<linescanning.fitting.FWHM object at 0x7fae3da989a0>,5.80675,3.8119755568035805,-0.030252824868711798,-0.024693970435725333,2.5936197399087195,-0.26124185462251404,0.08971297339665468,0.0028995099349911624,1.1972500000000004,0.004342867232548786,0.7457500000000001
010,suppr_2,15,-0.12878316262991993,1158,3.910695024254739,<linescanning.fitting.FWHM object at 0x7fae13cd7eb0>,4.0795,2.306114985928775,-0.06439158131495996,-0.05777088753141717,1.19260429869884,-0.5022632793384948,0.18812218201583392,-0.06067146570505422,2.2840000000000007,-0.04758659196174664,1.2392500000000002
010,suppr_2,16,-0.052403071818959555,1015,2.880164599557882,<linescanning.fitting.FWHM object at 0x7fae13cd71f0>,3.3287500000000003,1.9417575932499103,-0.026201535909479778,-0.028929807791060958,1.034464578697477,-0.1494783243848772,0.11749708382292504,-0.030380120716635872,1.9585000000000004,-0.02778866977667427,1.0870000000000002
010,suppr_2,17,0.11422930544456188,1414,4.450425218471551,<linescanning.fitting.FWHM object at 0x7fae3da985e0>,5.423500000000001,3.3603036019656147,0.05711465272228094,0.04313237761227564,2.0353854341343784,0.5070657151868435,0.17316556918397566,0.04529331985471785,3.3655,0.028714942055293236,2.1055
010,suppr_2,18,0.24439370521448633,1324,4.446643759731012,<linescanning.fitting.FWHM object at 0x7fae13cd7640>,4.9510000000000005,2.889933795991442,0.12219685260724317,0.0921967462515608,1.5633315508146066,1.0847806023538442,0.3706403861457824,0.09685747260616573,2.89825,0.06131422987719137,1.6487500000000002
010,suppr_2,19,0.13211097434631594,1391,4.464298684102051,<linescanning.fitting.FWHM object at 0x7fae21d9fdf0>,5.3027500000000005,3.230900064656194,0.06605548717315797,0.04935633322135277,1.8907684649732783,0.5889701967403181,0.20079448852456927,0.051866489283693085,3.2447500000000007,0.0322100956952438,1.9900000000000002
011,act,0,2.169664860100016,1208,4.154014466436385,<linescanning.fitting.FWHM object at 0x7fae3d723bb0>,4.3420000000000005,2.4528153771454613,1.084832430050008,0.9137808649885751,1.2669928772039756,8.985334487978298,3.1996128282289673,0.9595890941161969,2.431,0.7086250805529914,1.3127500000000003
011,act,1,2.2010407521856323,1217,4.192454113452181,<linescanning.fitting.FWHM object at 0x7fae140f0610>,4.3892500000000005,2.4833134426397803,1.1005203760928162,0.916493864335763,1.2837916464846153,9.199170178590817,3.254791571447332,0.9623149019939348,2.4625000000000004,0.7018540991112232,1.3337500000000002
011,act,2,2.139919658485588,1198,4.112700463104842,<linescanning.fitting.FWHM object at 0x7fae13cf14f0>,4.2895,2.4230019815781354,1.069959829242794,0.9118347484843813,1.2510032988448767,8.774587793691715,3.1475256666847287,0.9576751158504493,2.3995000000000006,0.7158985430056717,1.2970000000000002
011,act,3,2.085379308827381,1179,4.021990216791449,<linescanning.fitting.FWHM object at 0x7fae15111160>,4.18975,2.3656720899840744,1.0426896544136905,0.9104822720603368,1.2217343410973855,8.36360047772846,3.0538648257268406,0.9561223799591687,2.34175,0.7317606567851769,1.27075
011,act,4,1.9210059329552631,1210,4.161727525436934,<linescanning.fitting.FWHM object at 0x7fae13cf10d0>,4.3525,2.4587018798923435,0.9605029664776316,0.8071474634838919,1.2699641096283698,7.970235552968037,2.8344062130512846,0.8476891148140311,2.4362500000000002,0.6244901055663874,1.318
011,act,5,1.7594592980164148,1273,4.361334356721445,<linescanning.fitting.FWHM object at 0x7fae13cd7070>,4.68325,2.675276095860221,0.8797296490082074,0.6904147290178596,1.4014337078288497,7.651706254773286,2.64199492823791,0.7250129059905674,2.662,0.49038408935873434,1.45975
011,act,6,1.6735451791073563,1317,4.438364482466289,<linescanning.fitting.FWHM object at 0x7fae13cf1730>,4.91425,2.856300379293256,0.8367725895536782,0.6340220400627405,1.535497605529217,7.413143951286938,2.5353780117656717,0.6660882933018968,2.8615000000000004,0.42513154664818487,1.6172500000000003
011,act,7,1.669089623560004,1266,4.344606969192386,<linescanning.fitting.FWHM object at 0x7fae21da6340>,4.6465000000000005,2.6491505963046285,0.834544811780002,0.6593544562629152,1.383965348654917,7.230211502827128,2.5019013942624757,0.6923967165028699,2.6357500000000007,0.4729111951208722,1.4440000000000004
011,act,8,1.6951929774771066,1218,4.192880471738874,<linescanning.fitting.FWHM object at 0x7fae13cd7370>,4.394500000000001,2.483669650101375,0.8475964887385533,0.7055246160300694,1.2836495096127813,7.0857124381013294,2.5068480059370724,0.7410566331922865,2.4625000000000004,0.5404035687588618,1.3337500000000002
011,act,9,1.5151211320137021,1212,4.172279705639738,<linescanning.fitting.FWHM object at 0x7fae21d9fbb0>,4.363,2.466937919966743,0.7575605660068511,0.6345935700745009,1.2744028992426166,6.302070846394749,2.237184481939974,0.6664869407474185,2.4467500000000006,0.4893518140427524,1.3232500000000003
011,act,10,1.2612927245407273,1223,4.2132034192906485,<linescanning.fitting.FWHM object at 0x7fae21da6cd0>,4.42075,2.5011184432745632,0.6306463622703636,0.5216083447108935,1.2933360819646518,5.29751461035311,1.868120611627296,0.5478960591992958,2.47825,0.3967218029848212,1.3442500000000002
011,act,11,1.04666307387492,1241,4.276397461442645,<linescanning.fitting.FWHM object at 0x7fae3da85fd0>,4.51525,2.5629152179176176,0.52333153693746,0.4240701253658351,1.329858365173455,4.462007941342599,1.558572564055039,0.44525602107962214,2.5412500000000007,0.31448808927284944,1.3810000000000002
011,act,12,0.9497426971740205,1274,4.363591113037044,<linescanning.fitting.FWHM object at 0x7fae13cd7910>,4.6885,2.679010758106517,0.47487134858701024,0.37237103273947575,1.404135076423065,4.132525134463178,1.42647144189496,0.39099625703443763,2.66725,0.26409977768336645,1.4650000000000003
011,act,13,0.8617370888748699,1313,4.434511871121364,<linescanning.fitting.FWHM object at 0x7fae3d377550>,4.89325,2.8425403253085277,0.43086854443743494,0.32715649598505187,1.5246257064894122,3.8135612516314303,1.3048816262410505,0.3436448671368453,2.8457500000000007,0.22013025153303545,1.6067500000000003
011,act,14,0.7278965555906064,1317,4.439347705378847,<linescanning.fitting.FWHM object at 0x7fae3da85310>,4.91425,2.85997869643828,0.3639482777953032,0.2756431458284381,1.5386289517433895,3.225072860979463,1.1028813043670558,0.28956569233364604,2.8667500000000006,0.18464150273673496,1.6225
011,act,15,0.5770997707178743,1303,4.420086310857169,<linescanning.fitting.FWHM object at 0x7fae3d377bb0>,4.840750000000001,2.7981688638916733,0.28854988535893716,0.22065264931968062,1.4899292652852054,2.5450006934372396,0.8723324684014451,0.23175657723669119,2.7985000000000007,0.15035912321758715,1.56475
011,act,16,0.48327541884084374,1294,4.405046932391441,<linescanning.fitting.FWHM object at 0x7fae13cd7550>,4.793500000000001,2.76006850526939,0.24163770942042187,0.18607884534227367,1.4612681249178843,2.123570585148035,0.7292156818453295,0.19543730794694625,2.7565,0.12832925746256052,1.5332500000000002
011,act,17,0.5585932667371242,1319,4.44149616435067,<linescanning.fitting.FWHM object at 0x7fae3da98340>,4.92475,2.868288571741463,0.2792966333685621,0.21124934138934268,1.545107782260425,2.4762527365067775,0.8465891502167863,0.22197121689238486,2.872,0.14124350681331777,1.6277500000000003
011,act,18,0.6358166252559392,1338,4.458736762891237,<linescanning.fitting.FWHM object at 0x7fae3da85190>,5.024500000000001,2.956562151220629,0.3179083126279696,0.23818166527751472,1.6202145929520162,2.8307720225128836,0.9658003153760166,0.25034517713824656,2.9665,0.15641022374507152,1.717
011,act,19,0.5970146099134722,1329,4.4517697119863495,<linescanning.fitting.FWHM object at 0x7fae3d377f70>,4.977250000000001,2.914667774060456,0.2985073049567361,0.2245812752797535,1.5841028255672605,2.653338430057917,0.9060199646586959,0.2359656665191423,2.9245,0.14857408176139408,1.6750000000000003
011,suppr_1,0,0.4642394394596256,1504,4.336834673434318,<linescanning.fitting.FWHM object at 0x7fae206e6cd0>,5.896000000000001,3.9264792117846454,0.2321197197298128,0.19432280158351414,2.740920546145721,1.9882986811878258,0.6821589867160593,-0.03131494419894576,1.28125,-0.04378529351425264,0.7877500000000004
011,suppr_1,1,0.4539421055071768,1435,4.4308421335861565,<linescanning.fitting.FWHM object at 0x7fae13cd72b0>,5.53375,3.48537961619167,0.2269710527535884,0.17426665187748408,2.1838327959800456,2.0024276342250937,0.6853364256341848,0.18274007428787442,3.4705000000000004,-0.009067472589985914,0.5515000000000003
011,suppr_1,2,0.48772344631677594,1560,4.253213122635927,<linescanning.fitting.FWHM object at 0x7fae21d9fe20>,6.190000000000001,4.288702135051091,0.24386172315838797,0.22163358420096052,3.2036492518589936,2.0385442094890074,0.6890303406622943,-0.07135764671549616,1.4755000000000003,-0.08643778619443854,0.8770000000000002
011,suppr_1,3,0.5582875995893506,1637,4.156655676176334,<linescanning.fitting.FWHM object at 0x7fae3da85910>,6.594250000000001,4.784564292486597,0.2791437997946753,0.280928903637644,3.811724369229006,2.273058375418682,0.7220078491906495,-0.16390923655465883,1.6487500000000002,-0.17771415897804843,0.9557500000000001
011,suppr_1,4,0.6376540351593905,1586,4.2160194424940745,<linescanning.fitting.FWHM object at 0x7fae21da6580>,6.326500000000001,4.4621656700905845,0.3188270175796952,0.3007646354295318,3.4197636165415757,2.637764021177053,0.8779911571071936,-0.12287622446762914,1.5437500000000002,-0.1421460320272665,0.9085000000000001
011,suppr_1,5,0.7464974135412459,1504,4.3367086820299665,<linescanning.fitting.FWHM object at 0x7fae15111940>,5.896000000000001,3.9270216807258076,0.37324870677062294,0.31235310676049677,2.741135683825454,3.197063363032134,1.0968613092138844,-0.050428404659763615,1.28125,-0.07049009722807531,0.7877500000000004
011,suppr_1,6,0.7941918345937035,1448,4.415811245065472,<linescanning.fitting.FWHM object at 0x7fae3da85430>,5.602,3.5663974837745744,0.39709591729685173,0.30889294072498186,2.283000903870242,3.486396104219555,1.1948638825974096,0.3236846705344192,3.5335,-0.02438811739947855,0.6145
011,suppr_1,7,0.5729540965687704,1437,4.427999291087293,<linescanning.fitting.FWHM object at 0x7fae3d372a60>,5.544250000000001,3.5013943806550736,0.2864770482843852,0.2204421617784302,2.2029393536372117,2.525092535495326,0.8644639001056613,0.2311789782773026,3.4810000000000008,-0.012580879616924445,0.56725
011,suppr_1,8,0.35276311207122074,1413,4.451231579032034,<linescanning.fitting.FWHM object at 0x7fae13cd79a0>,5.4182500000000005,3.3542871734828443,0.17638155603561037,0.13312527254871628,2.0285811633270816,1.5663214693791248,0.5348548363452635,0.13979130024783615,3.3602500000000006,0.08851757420435913,2.10025
011,suppr_1,9,0.5582294714277464,1297,4.410357076393659,<linescanning.fitting.FWHM object at 0x7fae3da988b0>,4.8092500000000005,2.7727862211158096,0.2791147357138732,0.2143967167650232,1.4706263952245924,2.456039546756961,0.8428351853499976,0.22520066610801237,2.7722500000000005,0.14726570488788226,1.5437500000000002
011,suppr_1,10,0.9269841325051269,1253,4.309615849162311,<linescanning.fitting.FWHM object at 0x7fae3da98670>,4.578250000000001,2.6015844174624303,0.46349206625256345,0.3710985924520653,1.3533908246279054,3.9827234816837507,1.3846644202119969,0.38969371208199277,2.5832500000000005,0.2710765440298104,1.4072500000000003
011,suppr_1,11,1.1789372517356091,1251,4.3046387557051276,<linescanning.fitting.FWHM object at 0x7fae3d3721f0>,4.56775,2.595445215486547,0.5894686258678046,0.47273650311063575,1.3493556910451374,5.059307000381441,1.7601676384416787,0.4965154054531311,2.5780000000000003,0.34621272485087573,1.4020000000000001
011,suppr_1,12,1.082221347965966,1312,4.432828029560724,<linescanning.fitting.FWHM object at 0x7fae3da98b20>,4.888000000000001,2.8368319447156156,0.541110673982983,0.41118097115504765,1.519987075714571,4.787327962942767,1.6384047613439139,0.4319305822281052,2.8405000000000005,0.2771138833322446,1.6015000000000001
011,suppr_1,13,1.01948033914731,1383,4.467316510745253,<linescanning.fitting.FWHM object at 0x7fae21dbe640>,5.260750000000001,3.18220015284321,0.509740169573655,0.38000305132760975,1.8387817691524495,4.549024815498476,1.5503181126684964,0.3994359102390561,3.1975000000000007,0.24697392846815802,1.9427500000000002
011,suppr_1,14,0.9992241335496069,1394,4.462912459098165,<linescanning.fitting.FWHM object at 0x7fae3d372910>,5.3185,3.2481536031895986,0.49961206677480346,0.3736794494612126,1.9095547468065261,4.452834763699044,1.518338230642295,0.39266701419587946,3.2605000000000004,0.24435125602552077,2.00575
011,suppr_1,15,0.9859276197661638,1386,4.466239917755383,<linescanning.fitting.FWHM object at 0x7fae3d372820>,5.2765,3.2022489270548635,0.4929638098830819,0.3677571668178619,1.8598685730462259,4.397935420612142,1.4990149159565065,0.38656527059484347,3.2185000000000006,0.2393864433455093,1.96375
011,suppr_1,16,0.9979306044799917,1351,4.465543800838429,<linescanning.fitting.FWHM object at 0x7fae3d377a60>,5.0927500000000006,3.0188749784613917,0.49896530223999586,0.372334151474916,1.67684736939021,4.450816951894462,1.5172679335730543,0.391393539726252,3.0347500000000007,0.24253459318231663,1.7800000000000002
011,suppr_1,17,1.137336416205142,1249,4.300617225093182,<linescanning.fitting.FWHM object at 0x7fae3da98cd0>,4.557250000000001,2.590576711919907,0.568668208102571,0.45680295103971663,1.3466223286185128,4.876178971669593,1.6974049043328407,0.479695343498733,2.57275,0.335123881821378,1.4020000000000001
011,suppr_1,18,1.3392219238659988,1181,4.033272212957723,<linescanning.fitting.FWHM object at 0x7fae21dbe3d0>,4.2002500000000005,2.37229950657881,0.6696109619329994,0.5829661700717302,1.224992226180927,5.386037929051677,1.9620388812632323,0.6122420137243623,2.3522500000000006,0.4673015822284974,1.27075
011,suppr_1,19,1.2325763130073557,1211,4.1672858256894365,<linescanning.fitting.FWHM object at 0x7fae13b8c2b0>,4.35775,2.4630144307326653,0.6162881565036779,0.5169285229317752,1.2721754941791241,5.120736222678093,1.8193445589738817,0.5430073368041306,2.4415000000000004,0.39932522667605497,1.3232500000000003
011,suppr_2,0,-0.7214272844733357,983,2.6300697783803693,<linescanning.fitting.FWHM object at 0x7fae11b72b80>,3.16075,1.8637911927824633,-0.36071364223666785,-0.41974598887010295,1.0020559727951348,-1.8750364146253984,2.1814796293074656,-0.440947793533482,1.8902500000000004,-0.4178196507908041,1.06075
011,suppr_2,1,-0.6353466848424435,990,2.6876026302966105,<linescanning.fitting.FWHM object at 0x7fae13cf17c0>,3.1975000000000007,1.881977250112471,-0.31767334242122175,-0.3649929656864184,1.009398935201863,-1.688173818523164,1.7827595110773977,-0.38347760300036526,1.9060000000000001,-0.36034173463270847,1.0660000000000003
011,suppr_2,2,-0.8080657541030495,977,2.5880425868969383,<linescanning.fitting.FWHM object at 0x7fae3d723670>,3.1292500000000008,1.8503695713445087,-0.40403287705152474,-0.4745154213525746,0.9963493866053929,-2.066033680566104,2.586004232641662,-0.4985610741177027,1.8745000000000003,-0.4753574164975376,1.0555000000000003
011,suppr_2,3,-0.982328179604049,970,2.5308609279365166,<linescanning.fitting.FWHM object at 0x7fae13cd7ca0>,3.0925000000000002,1.8319056255516077,-0.4911640898020245,-0.5844816835217985,0.9888696992423364,-2.455191845753641,3.40488366705832,-0.6140382357954266,1.8587500000000001,-0.5905297398809992,1.0450000000000004
011,suppr_2,4,0.7347661228202041,1767,4.093078133466755,<linescanning.fitting.FWHM object at 0x7fae3da85940>,7.27675,5.56132035692183,0.3673830614101021,0.41557134188109923,4.7021735487741925,2.949398459377289,0.72759234837753,-0.4518142679074657,1.822,-0.44361862829547505,1.0292500000000002
011,suppr_2,5,0.5436469406869865,1671,4.126886395047257,<linescanning.fitting.FWHM object at 0x7fae21dbe310>,6.77275,4.995374427265934,0.27182347034349325,0.2843458058989947,4.0617131055095514,2.196785685800003,0.666254173580631,-0.20113416608299595,1.7065000000000001,-0.21103640995539408,0.9820000000000002
011,suppr_2,6,0.4382658818311496,1543,4.277249113675776,<linescanning.fitting.FWHM object at 0x7fae3d372f40>,6.10075,4.182336945289832,0.2191329409155748,0.1944182214590926,3.0687420420058036,1.8444087336607804,0.627518596829541,-0.05284963421184763,1.4282500000000002,-0.06623181165329628,0.8560000000000003
011,suppr_2,7,0.38217534690933647,1685,4.117198680541984,<linescanning.fitting.FWHM object at 0x7fae3d372b50>,6.846250000000001,5.081112078150367,0.19108767345466823,0.20277544034325137,4.16160955354663,1.5406912252468978,0.4566575766825983,-0.15416844569027965,1.7222500000000003,-0.15986138278243534,0.9872500000000004
011,suppr_2,8,-0.4283619624403119,968,2.5136592104046676,<linescanning.fitting.FWHM object at 0x7fae21dbe8b0>,3.0820000000000007,1.826297728389801,-0.21418098122015594,-0.2557949714408258,0.9862314819198496,-1.063238553554946,1.5217376033578225,-0.2688339825891184,1.8535000000000004,-0.2592281427157257,1.0450000000000004
011,suppr_2,9,-0.4730254903628344,1001,2.771813961916692,<linescanning.fitting.FWHM object at 0x7fae13b84310>,3.25525,1.9082869156220215,-0.2365127451814172,-0.2670543578173292,1.0207488800611484,-1.2972021929390467,1.197108684148675,-0.28043042778662297,1.927,-0.26038197660574625,1.0765000000000002
